Time (s),Amplitude
1.0780107801078012,-63
1.0780607806078062,-63
1.0781107811078112,-63
1.078160781607816,-64
1.078210782107821,-64
1.078260782607826,-65
1.0783107831078311,-65
1.0783607836078362,-65
1.0784107841078412,-65
1.0784607846078462,-65
1.078510785107851,-66
1.078560785607856,-66
1.078610786107861,-66
1.0786607866078661,-66
1.0787107871078712,-66
1.0787607876078762,-66
1.0788107881078812,-66
1.078860788607886,-66
1.078910789107891,-66
1.078960789607896,-66
1.0790107901079011,-66
1.0790607906079062,-67
1.0791107911079112,-66
1.0791607916079162,-66
1.079210792107921,-66
1.079260792607926,-67
1.079310793107931,-66
1.0793607936079361,-66
1.0794107941079412,-66
1.0794607946079462,-67
1.0795107951079512,-67
1.079560795607956,-67
1.079610796107961,-67
1.079660796607966,-66
1.0797107971079711,-66
1.0797607976079762,-69
1.0798107981079812,-69
1.0798607986079862,-69
1.079910799107991,-67
1.079960799607996,-66
1.080010800108001,-66
1.0800608006080061,-66
1.0801108011080112,-66
1.0801608016080162,-66
1.0802108021080212,-66
1.080260802608026,-66
1.080310803108031,-66
1.080360803608036,-66
1.0804108041080411,-66
1.0804608046080462,-66
1.0805108051080512,-66
1.0805608056080562,-66
1.080610806108061,-66
1.080660806608066,-66
1.080710807108071,-66
1.0807608076080761,-67
1.0808108081080812,-67
1.0808608086080862,-66
1.0809108091080912,-66
1.080960809608096,-66
1.081010810108101,-66
1.081060810608106,-66
1.0811108111081111,-66
1.0811608116081162,-66
1.0812108121081212,-66
1.0812608126081262,-65
1.081310813108131,-65
1.081360813608136,-64
1.081410814108141,-65
1.0814608146081461,-64
1.0815108151081512,-64
1.0815608156081562,-64
1.0816108161081612,-64
1.081660816608166,-65
1.081710817108171,-65
1.081760817608176,-64
1.0818108181081811,-64
1.0818608186081862,-64
1.0819108191081912,-64
1.0819608196081962,-64
1.082010820108201,-63
1.082060820608206,-64
1.082110821108211,-64
1.0821608216082161,-64
1.0822108221082212,-64
1.0822608226082262,-64
1.0823108231082312,-64
1.082360823608236,-64
1.082410824108241,-64
1.082460824608246,-64
1.0825108251082511,-65
1.0825608256082562,-65
1.0826108261082612,-65
1.0826608266082662,-66
1.082710827108271,-66
1.082760827608276,-67
1.082810828108281,-66
1.0828608286082861,-66
1.0829108291082912,-66
1.0829608296082962,-66
1.0830108301083012,-66
1.083060830608306,-65
1.083110831108311,-66
1.083160831608316,-65
1.0832108321083211,-65
1.0832608326083262,-65
1.0833108331083312,-66
1.0833608336083362,-66
1.083410834108341,-66
1.083460834608346,-66
1.0835108351083511,-66
1.0835608356083561,-66
1.0836108361083612,-66
1.0836608366083662,-66
1.0837108371083712,-67
1.083760837608376,-67
1.083810838108381,-67
1.0838608386083861,-67
1.0839108391083911,-66
1.0839608396083962,-66
1.0840108401084012,-66
1.0840608406084062,-66
1.084110841108411,-66
1.084160841608416,-66
1.0842108421084211,-65
1.0842608426084261,-65
1.0843108431084312,-65
1.0843608436084362,-65
1.0844108441084412,-65
1.084460844608446,-65
1.084510845108451,-65
1.0845608456084561,-65
1.0846108461084611,-65
1.0846608466084662,-66
1.0847108471084712,-66
1.0847608476084762,-66
1.084810848108481,-65
1.084860848608486,-65
1.0849108491084911,-65
1.0849608496084961,-65
1.0850108501085012,-65
1.0850608506085062,-65
1.0851108511085112,-65
1.085160851608516,-65
1.085210852108521,-65
1.0852608526085261,-65
1.0853108531085311,-64
1.0853608536085362,-64
1.0854108541085412,-63
1.0854608546085462,-64
1.085510855108551,-64
1.085560855608556,-64
1.0856108561085611,-64
1.0856608566085661,-64
1.0857108571085712,-64
1.0857608576085762,-65
1.0858108581085812,-64
1.085860858608586,-63
1.085910859108591,-63
1.0859608596085961,-64
1.0860108601086012,-64
1.0860608606086062,-64
1.0861108611086112,-63
1.0861608616086162,-63
1.086210862108621,-63
1.086260862608626,-63
1.0863108631086311,-63
1.0863608636086362,-63
1.0864108641086412,-63
1.0864608646086462,-63
1.0865108651086512,-63
1.086560865608656,-63
1.086610866108661,-63
1.0866608666086661,-63
1.0867108671086712,-63
1.0867608676086762,-63
1.0868108681086812,-63
1.0868608686086862,-64
1.086910869108691,-64
1.086960869608696,-65
1.0870108701087011,-65
1.0870608706087062,-65
1.0871108711087112,-65
1.0871608716087162,-65
1.0872108721087212,-65
1.087260872608726,-65
1.087310873108731,-65
1.0873608736087361,-65
1.0874108741087412,-65
1.0874608746087462,-65
1.0875108751087512,-65
1.0875608756087563,-65
1.087610876108761,-65
1.087660876608766,-65
1.0877108771087711,-66
1.0877608776087762,-66
1.0878108781087812,-66
1.0878608786087862,-66
1.0879108791087913,-66
1.087960879608796,-66
1.088010880108801,-66
1.0880608806088061,-66
1.0881108811088112,-66
1.0881608816088162,-66
1.0882108821088212,-66
1.0882608826088263,-66
1.088310883108831,-66
1.088360883608836,-66
1.0884108841088411,-66
1.0884608846088462,-65
1.0885108851088512,-65
1.0885608856088562,-65
1.0886108861088613,-65
1.088660886608866,-65
1.088710887108871,-66
1.0887608876088761,-65
1.0888108881088812,-65
1.0888608886088862,-65
1.0889108891088912,-65
1.0889608896088963,-65
1.089010890108901,-65
1.089060890608906,-65
1.0891108911089111,-66
1.0891608916089162,-66
1.0892108921089212,-65
1.0892608926089262,-65
1.0893108931089313,-65
1.089360893608936,-66
1.089410894108941,-67
1.0894608946089461,-66
1.0895108951089512,-66
1.0895608956089562,-66
1.0896108961089612,-66
1.089660896608966,-65
1.089710897108971,-65
1.089760897608976,-65
1.0898108981089811,-65
1.0898608986089862,-65
1.0899108991089912,-65
1.0899608996089962,-65
1.090010900109001,-65
1.090060900609006,-65
1.090110901109011,-65
1.0901609016090161,-65
1.0902109021090212,-65
1.0902609026090262,-65
1.0903109031090312,-65
1.090360903609036,-65
1.090410904109041,-64
1.090460904609046,-64
1.0905109051090511,-64
1.0905609056090562,-64
1.0906109061090612,-64
1.0906609066090662,-64
1.090710907109071,-63
1.090760907609076,-63
1.090810908109081,-63
1.0908609086090861,-63
1.0909109091090912,-64
1.0909609096090962,-65
1.0910109101091012,-65
1.091060910609106,-65
1.091110911109111,-64
1.091160911609116,-64
1.0912109121091211,-65
1.0912609126091262,-65
1.0913109131091312,-66
1.0913609136091362,-66
1.091410914109141,-66
1.091460914609146,-66
1.091510915109151,-67
1.0915609156091561,-67
1.0916109161091612,-67
1.0916609166091662,-66
1.0917109171091712,-66
1.091760917609176,-66
1.091810918109181,-66
1.091860918609186,-66
1.0919109191091911,-65
1.0919609196091962,-65
1.0920109201092012,-66
1.0920609206092062,-66
1.092110921109211,-65
1.092160921609216,-65
1.092210922109221,-66
1.0922609226092261,-66
1.0923109231092312,-66
1.0923609236092362,-66
1.0924109241092412,-66
1.092460924609246,-66
1.092510925109251,-66
1.092560925609256,-66
1.0926109261092611,-66
1.0926609266092662,-66
1.0927109271092712,-66
1.0927609276092762,-67
1.092810928109281,-67
1.092860928609286,-66
1.092910929109291,-65
1.0929609296092961,-65
1.0930109301093012,-65
1.0930609306093062,-65
1.0931109311093112,-65
1.093160931609316,-65
1.093210932109321,-66
1.093260932609326,-65
1.0933109331093311,-65
1.0933609336093362,-65
1.0934109341093412,-65
1.0934609346093462,-65
1.093510935109351,-66
1.093560935609356,-66
1.093610936109361,-65
1.0936609366093661,-66
1.0937109371093712,-66
1.0937609376093762,-66
1.0938109381093812,-65
1.093860938609386,-66
1.093910939109391,-65
1.093960939609396,-65
1.0940109401094011,-65
1.0940609406094062,-66
1.0941109411094112,-66
1.0941609416094162,-65
1.094210942109421,-65
1.094260942609426,-65
1.0943109431094311,-65
1.0943609436094361,-65
1.0944109441094412,-65
1.0944609446094462,-65
1.0945109451094512,-65
1.094560945609456,-65
1.094610946109461,-64
1.0946609466094661,-63
1.0947109471094711,-63
1.0947609476094762,-63
1.0948109481094812,-63
1.0948609486094862,-63
1.094910949109491,-63
1.094960949609496,-63
1.0950109501095011,-63
1.0950609506095061,-63
1.0951109511095112,-63
1.0951609516095162,-63
1.0952109521095212,-63
1.095260952609526,-62
1.095310953109531,-61
1.0953609536095361,-62
1.0954109541095411,-63
1.0954609546095462,-63
1.0955109551095512,-63
1.0955609556095562,-63
1.095610956109561,-63
1.095660956609566,-63
1.0957109571095711,-62
1.0957609576095761,-63
1.0958109581095812,-62
1.0958609586095862,-64
1.0959109591095912,-64
1.095960959609596,-65
1.096010960109601,-64
1.0960609606096061,-64
1.0961109611096111,-64
1.0961609616096162,-64
1.0962109621096212,-64
1.0962609626096262,-65
1.096310963109631,-65
1.096360963609636,-65
1.0964109641096411,-65
1.0964609646096461,-66
1.0965109651096512,-65
1.0965609656096562,-65
1.0966109661096612,-65
1.096660966609666,-66
1.096710967109671,-66
1.0967609676096761,-66
1.0968109681096812,-66
1.0968609686096862,-66
1.0969109691096912,-65
1.0969609696096962,-65
1.097010970109701,-66
1.097060970609706,-66
1.0971109711097111,-66
1.0971609716097162,-65
1.0972109721097212,-65
1.0972609726097262,-65
1.0973109731097312,-65
1.097360973609736,-66
1.097410974109741,-65
1.0974609746097461,-65
1.0975109751097512,-65
1.0975609756097562,-65
1.0976109761097612,-65
1.0976609766097662,-66
1.097710977109771,-66
1.097760977609776,-66
1.0978109781097811,-65
1.0978609786097862,-65
1.0979109791097912,-66
1.0979609796097962,-66
1.0980109801098012,-66
1.098060980609806,-66
1.098110981109811,-66
1.0981609816098161,-65
1.0982109821098212,-64
1.0982609826098262,-64
1.0983109831098312,-64
1.0983609836098362,-64
1.098410984109841,-64
1.098460984609846,-65
1.0985109851098511,-65
1.0985609856098562,-64
1.0986109861098612,-64
1.0986609866098662,-64
1.0987109871098713,-64
1.098760987609876,-64
1.098810988109881,-64
1.0988609886098861,-64
1.0989109891098912,-64
1.0989609896098962,-64
1.0990109901099012,-64
1.0990609906099063,-63
1.099110991109911,-63
1.099160991609916,-63
1.0992109921099211,-63
1.0992609926099262,-63
1.0993109931099312,-63
1.0993609936099362,-63
1.0994109941099413,-63
1.099460994609946,-63
1.099510995109951,-63
1.0995609956099561,-64
1.0996109961099612,-64
1.0996609966099662,-64
1.0997109971099712,-63
1.0997609976099763,-63
1.099810998109981,-64
1.099860998609986,-64
1.0999109991099911,-65
1.0999609996099962,-64
1.1000110001100012,-65
1.1000610006100062,-64
1.1001110011100113,-64
1.100161001610016,-64
1.100211002110021,-64
1.1002610026100261,-64
1.1003110031100312,-65
1.1003610036100362,-65
1.1004110041100412,-67
1.1004610046100463,-68
1.100511005110051,-68
1.100561005610056,-66
1.1006110061100611,-66
1.1006610066100662,-66
1.1007110071100712,-66
1.1007610076100762,-66
1.1008110081100813,-67
1.100861008610086,-67
1.100911009110091,-67
1.1009610096100961,-67
1.1010110101101012,-67
1.1010610106101062,-67
1.1011110111101112,-67
1.1011610116101163,-68
1.101211012110121,-68
1.101261012610126,-68
1.1013110131101311,-68
1.1013610136101362,-68
1.1014110141101412,-68
1.1014610146101462,-68
1.1015110151101513,-67
1.101561015610156,-67
1.101611016110161,-67
1.1016610166101661,-67
1.1017110171101712,-67
1.1017610176101762,-68
1.1018110181101812,-67
1.1018610186101863,-67
1.101911019110191,-67
1.101961019610196,-67
1.1020110201102011,-67
1.1020610206102062,-67
1.1021110211102112,-67
1.1021610216102162,-67
1.1022110221102213,-67
1.102261022610226,-66
1.102311023110231,-66
1.1023610236102361,-66
1.1024110241102412,-66
1.1024610246102462,-65
1.1025110251102512,-66
1.1025610256102563,-66
1.102611026110261,-66
1.102661026610266,-65
1.1027110271102711,-65
1.1027610276102762,-65
1.1028110281102812,-65
1.1028610286102862,-65
1.1029110291102913,-65
1.102961029610296,-66
1.103011030110301,-66
1.1030610306103061,-66
1.1031110311103112,-65
1.1031610316103162,-65
1.1032110321103212,-64
1.1032610326103263,-64
1.103311033110331,-63
1.103361033610336,-62
1.1034110341103411,-62
1.1034610346103462,-63
1.1035110351103512,-63
1.1035610356103562,-64
1.1036110361103613,-63
1.103661036610366,-63
1.103711037110371,-63
1.1037610376103761,-63
1.1038110381103812,-63
1.1038610386103862,-63
1.1039110391103912,-63
1.1039610396103963,-63
1.104011040110401,-63
1.104061040610406,-63
1.1041110411104111,-63
1.1041610416104162,-63
1.1042110421104212,-64
1.1042610426104262,-63
1.1043110431104313,-64
1.104361043610436,-64
1.104411044110441,-64
1.1044610446104461,-64
1.1045110451104512,-64
1.1045610456104562,-64
1.1046110461104612,-64
1.1046610466104663,-64
1.104711047110471,-64
1.104761047610476,-64
1.1048110481104811,-64
1.1048610486104862,-64
1.1049110491104912,-64
1.1049610496104962,-65
1.1050110501105013,-65
1.105061050610506,-65
1.1051110511105111,-65
1.1051610516105161,-65
1.1052110521105212,-65
1.1052610526105262,-65
1.1053110531105312,-66
1.1053610536105363,-66
1.105411054110541,-66
1.1054610546105461,-66
1.1055110551105511,-67
1.1055610556105562,-67
1.1056110561105612,-67
1.1056610566105662,-67
1.1057110571105713,-67
1.105761057610576,-67
1.1058110581105811,-66
1.1058610586105861,-66
1.1059110591105912,-66
1.1059610596105962,-66
1.1060110601106012,-66
1.1060610606106063,-66
1.106111061110611,-65
1.1061610616106161,-65
1.1062110621106211,-65
1.1062610626106262,-65
1.1063110631106312,-66
1.1063610636106362,-65
1.106411064110641,-65
1.106461064610646,-65
1.1065110651106511,-65
1.1065610656106561,-65
1.1066110661106612,-66
1.1066610666106662,-66
1.1067110671106712,-66
1.106761067610676,-66
1.106811068110681,-66
1.1068610686106861,-65
1.1069110691106911,-65
1.1069610696106962,-65
1.1070110701107012,-64
1.1070610706107062,-64
1.107111071110711,-64
1.107161071610716,-64
1.1072110721107211,-64
1.1072610726107261,-64
1.1073110731107312,-64
1.1073610736107362,-64
1.1074110741107412,-65
1.107461074610746,-65
1.107511075110751,-65
1.1075610756107561,-65
1.1076110761107612,-65
1.1076610766107662,-65
1.1077110771107712,-65
1.1077610776107762,-64
1.107811078110781,-64
1.107861078610786,-64
1.1079110791107911,-64
1.1079610796107962,-64
1.1080110801108012,-63
1.1080610806108062,-63
1.1081110811108112,-63
1.108161081610816,-63
1.108211082110821,-63
1.1082610826108261,-63
1.1083110831108312,-63
1.1083610836108362,-64
1.1084110841108412,-63
1.1084610846108462,-64
1.108511085110851,-64
1.108561085610856,-64
1.1086110861108611,-64
1.1086610866108662,-64
1.1087110871108712,-64
1.1087610876108762,-64
1.1088110881108812,-64
1.108861088610886,-63
1.108911089110891,-64
1.1089610896108961,-63
1.1090110901109012,-64
1.1090610906109062,-64
1.1091110911109112,-65
1.1091610916109162,-64
1.109211092110921,-64
1.109261092610926,-65
1.1093110931109311,-65
1.1093610936109362,-65
1.1094110941109412,-66
1.1094610946109462,-66
1.1095110951109513,-66
1.109561095610956,-66
1.109611096110961,-66
1.1096610966109661,-66
1.1097110971109712,-66
1.1097610976109762,-66
1.1098110981109812,-66
1.1098610986109863,-66
1.109911099110991,-65
1.109961099610996,-66
1.1100111001110011,-66
1.1100611006110062,-66
1.1101111011110112,-66
1.1101611016110162,-66
1.1102111021110213,-66
1.110261102611026,-67
1.110311103111031,-67
1.1103611036110361,-68
1.1104111041110412,-68
1.1104611046110462,-68
1.1105111051110512,-68
1.1105611056110563,-68
1.110611106111061,-68
1.110661106611066,-68
1.1107111071110711,-67
1.1107611076110762,-67
1.1108111081110812,-67
1.1108611086110862,-66
1.1109111091110913,-66
1.110961109611096,-65
1.111011110111101,-65
1.1110611106111061,-65
1.1111111111111112,-65
1.1111611116111162,-65
1.1112111121111212,-65
1.1112611126111263,-65
1.111311113111131,-66
1.111361113611136,-66
1.1114111141111411,-66
1.1114611146111462,-66
1.1115111151111512,-66
1.1115611156111562,-66
1.1116111161111613,-66
1.111661116611166,-66
1.111711117111171,-66
1.1117611176111761,-66
1.1118111181111812,-66
1.1118611186111862,-66
1.1119111191111912,-66
1.1119611196111963,-66
1.112011120111201,-66
1.112061120611206,-65
1.1121111211112111,-66
1.1121611216112162,-66
1.1122111221112212,-66
1.1122611226112262,-65
1.1123111231112313,-65
1.112361123611236,-65
1.112411124111241,-65
1.1124611246112461,-64
1.1125111251112512,-63
1.1125611256112562,-63
1.1126111261112612,-64
1.1126611266112663,-64
1.112711127111271,-63
1.112761127611276,-63
1.1128111281112811,-63
1.1128611286112862,-62
1.1129111291112912,-62
1.1129611296112962,-63
1.1130111301113013,-63
1.113061130611306,-62
1.113111131111311,-62
1.1131611316113161,-62
1.1132111321113212,-63
1.1132611326113262,-63
1.1133111331113312,-63
1.1133611336113363,-63
1.113411134111341,-63
1.113461134611346,-64
1.1135111351113511,-64
1.1135611356113562,-64
1.1136111361113612,-63
1.1136611366113662,-64
1.1137111371113713,-64
1.113761137611376,-64
1.113811138111381,-64
1.1138611386113861,-64
1.1139111391113912,-65
1.1139611396113962,-65
1.1140111401114012,-65
1.1140611406114063,-66
1.114111141111411,-66
1.114161141611416,-65
1.1142111421114211,-65
1.1142611426114262,-66
1.1143111431114312,-67
1.1143611436114362,-67
1.1144111441114413,-67
1.114461144611446,-67
1.114511145111451,-67
1.1145611456114561,-67
1.1146111461114612,-69
1.1146611466114662,-70
1.1147111471114712,-69
1.1147611476114763,-67
1.114811148111481,-67
1.114861148611486,-67
1.1149111491114911,-67
1.1149611496114962,-67
1.1150111501115012,-67
1.1150611506115062,-67
1.1151111511115113,-67
1.115161151611516,-67
1.115211152111521,-67
1.1152611526115261,-67
1.1153111531115312,-66
1.1153611536115362,-66
1.1154111541115412,-66
1.1154611546115463,-65
1.115511155111551,-65
1.115561155611556,-65
1.1156111561115611,-65
1.1156611566115662,-65
1.1157111571115712,-65
1.1157611576115762,-65
1.1158111581115813,-65
1.115861158611586,-65
1.1159111591115911,-65
1.1159611596115961,-65
1.1160111601116012,-65
1.1160611606116062,-65
1.1161111611116112,-65
1.1161611616116163,-65
1.116211162111621,-64
1.1162611626116261,-64
1.1163111631116311,-64
1.1163611636116362,-63
1.1164111641116412,-63
1.1164611646116462,-63
1.1165111651116513,-63
1.116561165611656,-63
1.1166111661116611,-63
1.1166611666116661,-63
1.1167111671116712,-63
1.1167611676116762,-63
1.1168111681116812,-63
1.1168611686116863,-64
1.116911169111691,-63
1.1169611696116961,-63
1.1170111701117011,-64
1.1170611706117062,-64
1.1171111711117112,-64
1.1171611716117162,-63
1.1172111721117213,-63
1.117261172611726,-63
1.1173111731117311,-63
1.1173611736117361,-62
1.1174111741117412,-62
1.1174611746117462,-61
1.1175111751117512,-62
1.1175611756117563,-62
1.117611176111761,-62
1.1176611766117661,-61
1.1177111771117711,-62
1.1177611776117762,-62
1.1178111781117812,-62
1.1178611786117862,-62
1.1179111791117913,-62
1.117961179611796,-65
1.1180111801118011,-65
1.1180611806118061,-65
1.1181111811118112,-64
1.1181611816118162,-65
1.1182111821118212,-64
1.1182611826118263,-65
1.118311183111831,-65
1.1183611836118361,-66
1.1184111841118412,-65
1.1184611846118462,-65
1.1185111851118512,-65
1.1185611856118562,-64
1.1186111861118613,-64
1.118661186611866,-64
1.1187111871118711,-64
1.1187611876118762,-65
1.1188111881118812,-65
1.1188611886118862,-65
1.1189111891118912,-65
1.1189611896118963,-66
1.119011190111901,-66
1.1190611906119061,-66
1.1191111911119112,-67
1.1191611916119162,-67
1.1192111921119212,-67
1.1192611926119262,-67
1.1193111931119313,-67
1.119361193611936,-67
1.1194111941119411,-67
1.1194611946119462,-67
1.1195111951119512,-67
1.1195611956119562,-66
1.1196111961119612,-66
1.1196611966119663,-66
1.119711197111971,-66
1.1197611976119761,-66
1.1198111981119812,-66
1.1198611986119862,-66
1.1199111991119912,-66
1.1199611996119962,-65
1.1200112001120013,-65
1.120061200612006,-65
1.1201112011120111,-66
1.1201612016120162,-66
1.1202112021120212,-66
1.1202612026120262,-66
1.1203112031120313,-65
1.1203612036120363,-65
1.120411204112041,-65
1.1204612046120461,-65
1.1205112051120512,-65
1.1205612056120562,-65
1.1206112061120612,-64
1.1206612066120663,-65
1.1207112071120713,-65
1.120761207612076,-65
1.1208112081120811,-65
1.1208612086120862,-64
1.1209112091120912,-65
1.1209612096120962,-65
1.1210112101121013,-66
1.1210612106121063,-65
1.121111211112111,-65
1.1211612116121161,-65
1.1212112121121212,-65
1.1212612126121262,-65
1.1213112131121312,-65
1.1213612136121363,-65
1.1214112141121413,-65
1.121461214612146,-64
1.1215112151121511,-65
1.1215612156121562,-64
1.1216112161121612,-65
1.1216612166121662,-64
1.1217112171121713,-65
1.1217612176121763,-64
1.121811218112181,-64
1.1218612186121861,-64
1.1219112191121912,-64
1.1219612196121962,-64
1.1220112201122012,-64
1.1220612206122063,-64
1.1221112211122113,-64
1.122161221612216,-64
1.1222112221122211,-64
1.1222612226122262,-64
1.1223112231122312,-64
1.1223612236122362,-65
1.1224112241122413,-65
1.1224612246122463,-65
1.122511225112251,-65
1.1225612256122561,-66
1.1226112261122612,-66
1.1226612266122662,-66
1.1227112271122712,-66
1.1227612276122763,-67
1.1228112281122813,-66
1.122861228612286,-67
1.1229112291122911,-67
1.1229612296122962,-67
1.1230112301123012,-67
1.1230612306123062,-67
1.1231112311123113,-67
1.1231612316123163,-67
1.123211232112321,-67
1.1232612326123261,-67
1.1233112331123312,-67
1.1233612336123362,-66
1.1234112341123412,-66
1.1234612346123463,-66
1.123511235112351,-67
1.123561235612356,-66
1.1236112361123611,-66
1.1236612366123662,-66
1.1237112371123712,-66
1.1237612376123762,-67
1.1238112381123813,-66
1.123861238612386,-66
1.123911239112391,-65
1.1239612396123961,-65
1.1240112401124012,-65
1.1240612406124062,-66
1.1241112411124112,-66
1.1241612416124163,-65
1.124211242112421,-65
1.124261242612426,-65
1.1243112431124311,-65
1.1243612436124362,-65
1.1244112441124412,-65
1.1244612446124462,-66
1.1245112451124513,-65
1.124561245612456,-66
1.124611246112461,-66
1.1246612466124661,-66
1.1247112471124712,-66
1.1247612476124762,-65
1.1248112481124812,-66
1.1248612486124863,-64
1.124911249112491,-65
1.124961249612496,-64
1.1250112501125011,-65
1.1250612506125062,-64
1.1251112511125112,-64
1.1251612516125162,-64
1.1252112521125213,-64
1.125261252612526,-64
1.125311253112531,-63
1.1253612536125361,-63
1.1254112541125412,-64
1.1254612546125462,-64
1.1255112551125512,-64
1.1255612556125563,-64
1.125611256112561,-64
1.125661256612566,-64
1.1257112571125711,-64
1.1257612576125762,-65
1.1258112581125812,-64
1.1258612586125862,-65
1.1259112591125913,-64
1.125961259612596,-64
1.126011260112601,-64
1.1260612606126061,-64
1.1261112611126112,-63
1.1261612616126162,-63
1.1262112621126212,-62
1.1262612626126263,-61
1.126311263112631,-61
1.126361263612636,-62
1.1264112641126411,-63
1.1264612646126462,-63
1.1265112651126512,-62
1.1265612656126562,-63
1.1266112661126613,-63
1.126661266612666,-64
1.126711267112671,-64
1.1267612676126761,-64
1.1268112681126812,-64
1.1268612686126862,-64
1.1269112691126912,-64
1.1269612696126963,-64
1.127011270112701,-65
1.1270612706127061,-64
1.1271112711127111,-65
1.1271612716127162,-65
1.1272112721127212,-66
1.1272612726127262,-65
1.1273112731127313,-65
1.127361273612736,-65
1.1274112741127411,-66
1.1274612746127461,-65
1.1275112751127512,-66
1.1275612756127562,-66
1.1276112761127612,-67
1.1276612766127663,-66
1.127711277112771,-67
1.1277612776127761,-67
1.1278112781127811,-67
1.1278612786127862,-67
1.1279112791127912,-67
1.1279612796127962,-67
1.1280112801128013,-67
1.128061280612806,-67
1.1281112811128111,-66
1.1281612816128161,-67
1.1282112821128212,-67
1.1282612826128262,-66
1.1283112831128312,-65
1.1283612836128363,-65
1.128411284112841,-66
1.1284612846128461,-66
1.1285112851128511,-66
1.1285612856128562,-67
1.1286112861128612,-67
1.1286612866128662,-67
1.1287112871128713,-66
1.128761287612876,-66
1.1288112881128811,-65
1.1288612886128861,-66
1.1289112891128912,-65
1.1289612896128962,-65
1.1290112901129012,-65
1.1290612906129063,-64
1.129111291112911,-65
1.1291612916129161,-64
1.1292112921129212,-64
1.1292612926129262,-64
1.1293112931129312,-64
1.1293612936129362,-64
1.1294112941129413,-63
1.129461294612946,-64
1.1295112951129511,-64
1.1295612956129562,-65
1.1296112961129612,-65
1.1296612966129662,-65
1.1297112971129712,-66
1.1297612976129763,-66
1.129811298112981,-67
1.1298612986129861,-65
1.1299112991129912,-65
1.1299612996129962,-64
1.1300113001130012,-65
1.1300613006130062,-65
1.1301113011130113,-64
1.130161301613016,-64
1.1302113021130211,-64
1.1302613026130262,-63
1.1303113031130312,-63
1.1303613036130362,-63
1.1304113041130412,-63
1.1304613046130463,-63
1.130511305113051,-63
1.1305613056130561,-63
1.1306113061130612,-63
1.1306613066130662,-63
1.1307113071130712,-63
1.1307613076130762,-64
1.1308113081130813,-63
1.130861308613086,-64
1.1309113091130911,-63
1.1309613096130962,-64
1.1310113101131012,-64
1.1310613106131062,-64
1.1311113111131113,-65
1.1311613116131163,-65
1.131211312113121,-65
1.1312613126131261,-65
1.1313113131131312,-65
1.1313613136131362,-67
1.1314113141131412,-66
1.1314613146131463,-67
1.1315113151131513,-67
1.131561315613156,-67
1.1316113161131611,-67
1.1316613166131662,-67
1.1317113171131712,-67
1.1317613176131762,-67
1.1318113181131813,-67
1.1318613186131863,-67
1.131911319113191,-67
1.1319613196131961,-65
1.1320113201132012,-65
1.1320613206132062,-65
1.1321113211132112,-67
1.1321613216132163,-67
1.1322113221132213,-67
1.132261322613226,-67
1.1323113231132311,-67
1.1323613236132362,-68
1.1324113241132412,-67
1.1324613246132462,-68
1.1325113251132513,-67
1.1325613256132563,-67
1.132611326113261,-67
1.1326613266132661,-68
1.1327113271132712,-68
1.1327613276132762,-67
1.1328113281132812,-67
1.1328613286132863,-66
1.1329113291132913,-66
1.132961329613296,-66
1.1330113301133011,-65
1.1330613306133062,-65
1.1331113311133112,-65
1.1331613316133162,-65
1.1332113321133213,-66
1.1332613326133263,-65
1.133311333113331,-66
1.1333613336133361,-65
1.1334113341133412,-65
1.1334613346133462,-65
1.1335113351133512,-65
1.1335613356133563,-62
1.1336113361133613,-62
1.133661336613366,-62
1.1337113371133711,-63
1.1337613376133762,-64
1.1338113381133812,-63
1.1338613386133862,-63
1.1339113391133913,-62
1.1339613396133963,-63
1.134011340113401,-63
1.1340613406134061,-63
1.1341113411134112,-64
1.1341613416134162,-64
1.1342113421134212,-65
1.1342613426134263,-63
1.1343113431134313,-64
1.134361343613436,-64
1.1344113441134411,-65
1.1344613446134462,-65
1.1345113451134512,-64
1.1345613456134562,-64
1.1346113461134613,-64
1.1346613466134663,-64
1.134711347113471,-64
1.1347613476134761,-63
1.1348113481134812,-63
1.1348613486134862,-63
1.1349113491134912,-63
1.1349613496134963,-62
1.1350113501135013,-62
1.135061350613506,-62
1.1351113511135111,-62
1.1351613516135162,-63
1.1352113521135212,-63
1.1352613526135262,-63
1.1353113531135313,-63
1.1353613536135363,-65
1.135411354113541,-65
1.1354613546135461,-66
1.1355113551135512,-65
1.1355613556135562,-65
1.1356113561135612,-66
1.1356613566135663,-66
1.1357113571135713,-65
1.135761357613576,-65
1.1358113581135811,-66
1.1358613586135862,-66
1.1359113591135912,-67
1.1359613596135962,-66
1.1360113601136013,-66
1.1360613606136063,-67
1.136111361113611,-66
1.1361613616136161,-66
1.1362113621136212,-66
1.1362613626136262,-67
1.1363113631136312,-68
1.1363613636136363,-68
1.1364113641136413,-68
1.136461364613646,-66
1.1365113651136511,-66
1.1365613656136562,-66
1.1366113661136612,-66
1.1366613666136662,-66
1.1367113671136713,-66
1.1367613676136763,-66
1.136811368113681,-65
1.1368613686136861,-64
1.1369113691136912,-64
1.1369613696136962,-64
1.1370113701137012,-65
1.1370613706137063,-65
1.1371113711137113,-65
1.137161371613716,-66
1.1372113721137211,-64
1.1372613726137262,-65
1.1373113731137312,-65
1.1373613736137362,-65
1.1374113741137413,-66
1.1374613746137463,-66
1.137511375113751,-66
